node,agg_score,fan_in_smurf,mule_hub,new_device_high_amount,device_ip_entropy,rapid_outgoing_spike,recurring_tester_tx,app_payee_mismatch,synthetic_identity_burst
A_00162,0.5998193621635437,0.11440038681030273,0.7264940142631531,0.8842930197715759,0.44157829880714417,0.7076321244239807,0.22448524832725525,0.6784537434577942,0.8762529492378235
A_00163,0.6587540507316589,0.1575392484664917,0.840271532535553,0.7543132901191711,0.7673808932304382,0.8158280849456787,0.3764171302318573,0.6635679006576538,0.8606775403022766
A_00164,0.5163085460662842,0.4318971037864685,0.49201247096061707,0.7593100070953369,0.39366140961647034,0.39021405577659607,0.38232338428497314,0.4940379858016968,0.7039805054664612
A_00165,0.38671526312828064,0.20331701636314392,0.23870711028575897,0.6486712694168091,0.515251100063324,0.5224607586860657,0.47359710931777954,0.32561585307121277,0.10247211158275604
A_00166,0.5632411241531372,0.1732168346643448,0.6970616579055786,0.9742165803909302,0.35926321148872375,0.6044747233390808,0.4517687261104584,0.38174617290496826,0.7596465349197388
A_00167,0.5562986135482788,0.09536942094564438,0.7381229400634766,0.63144451379776,0.6683230400085449,0.6683183908462524,0.305242657661438,0.4961380064487457,0.8552796840667725
A_00168,0.5856205224990845,0.048108525574207306,0.6445412039756775,0.901171863079071,0.5882669687271118,0.870795488357544,0.2418457418680191,0.7012432217597961,0.48818784952163696
A_00169,0.5197088122367859,0.37721505761146545,0.5877758860588074,0.6432486176490784,0.5882669687271118,0.5336703062057495,0.5928476452827454,0.3427286148071289,0.5080859661102295
A_00170,0.6481916308403015,0.10486871749162674,0.8197121620178223,0.8168702721595764,0.6683230400085449,0.7884105443954468,0.22600646317005157,0.7374345064163208,0.9212691783905029
A_00171,0.6099928021430969,0.23898331820964813,0.814446210861206,0.7053550481796265,0.6794363260269165,0.7335124015808105,0.6109628677368164,0.393802285194397,0.7542891502380371
A_00172,0.3721301853656769,0.3114264905452728,0.33831608295440674,0.3151323199272156,0.7104968428611755,0.40437090396881104,0.5909674763679504,0.21722103655338287,0.21043303608894348
A_00173,0.4666670858860016,0.3541403114795685,0.31620755791664124,0.6621625423431396,0.5759656429290771,0.4559001922607422,0.3113575279712677,0.5798043608665466,0.367654949426651
A_00174,0.5612242817878723,0.5608375072479248,0.4653547704219818,0.8323839902877808,0.41742491722106934,0.4438483715057373,0.3742246627807617,0.6320551633834839,0.6082404255867004
A_00175,0.3262817859649658,0.24976037442684174,0.344390869140625,0.23393310606479645,0.6232631206512451,0.2585673928260803,0.5232465863227844,0.14819662272930145,0.4012743830680847
A_00176,0.41931840777397156,0.8584628701210022,0.2515130937099457,0.31936609745025635,0.6461173892021179,0.18040117621421814,0.6893724799156189,0.27609676122665405,0.22414562106132507
A_00177,0.5539800524711609,0.04592962935566902,0.4765907824039459,0.9483414888381958,0.37039056420326233,0.8037216663360596,0.09975641965866089,0.8313430547714233,0.5960963368415833
A_00178,0.37504124641418457,0.6970195770263672,0.16552242636680603,0.5082123279571533,0.44157829880714417,0.2012765258550644,0.6023768782615662,0.2528838515281677,0.11311230808496475
A_00179,0.9351093769073486,0.9978036284446716,0.9769629240036011,0.94740229845047,0.9438350796699524,0.9719549417495728,0.9900746941566467,0.9000449776649475,0.7103152871131897
A_00180,0.5218890309333801,0.11822732537984848,0.5986177921295166,0.9710234999656677,0.40579530596733093,0.6529166102409363,0.4539177119731903,0.34622764587402344,0.49241185188293457
A_00181,0.4082290232181549,0.4676252007484436,0.41628924012184143,0.31024494767189026,0.6461173892021179,0.2816045880317688,0.5777417421340942,0.22547568380832672,0.4865454435348511
A_00182,0.45282357931137085,0.25592854619026184,0.5307249426841736,0.40986424684524536,0.7104968428611755,0.49973753094673157,0.5342414379119873,0.2939983606338501,0.49876394867897034
A_00183,0.5766811966896057,0.6684871315956116,0.47554996609687805,0.6851824522018433,0.6232631206512451,0.4248875379562378,0.41300055384635925,0.6437598466873169,0.5903986096382141
A_00184,0.6528056859970093,0.07510814070701599,0.8376404643058777,0.8307430148124695,0.6683230400085449,0.8142484426498413,0.19905897974967957,0.750257670879364,0.9334078431129456
A_00185,0.4340115189552307,0.36190563440322876,0.33607789874076843,0.6631682515144348,0.4906083643436432,0.4407382309436798,0.4943270683288574,0.3629339933395386,0.2605944871902466
A_00186,0.2905105650424957,0.2319352924823761,0.23442316055297852,0.2542550265789032,0.5998469591140747,0.2533721327781677,0.4768446981906891,0.1633477360010147,0.23263494670391083
A_00187,0.35800015926361084,0.30291444063186646,0.23522785305976868,0.5934334397315979,0.41742491722106934,0.3244653344154358,0.43574631214141846,0.288335382938385,0.21656695008277893
A_00188,0.6738157868385315,0.09558363258838654,0.8258280158042908,0.9683116674423218,0.44157829880714417,0.8667956590652466,0.1257220059633255,0.9027544260025024,0.9378879070281982
A_00189,0.5839837789535522,0.8644099831581116,0.38879987597465515,0.8547380566596985,0.34770646691322327,0.27461129426956177,0.38923725485801697,0.7146850824356079,0.6460641622543335
A_00190,0.36156636476516724,0.2041608840227127,0.3351189196109772,0.3637000620365143,0.6683230400085449,0.4154929518699646,0.47090184688568115,0.25100842118263245,0.2648662328720093
A_00191,0.5773511528968811,0.23623289167881012,0.7061070203781128,0.9725298881530762,0.40579530596733093,0.6023600101470947,0.5046008825302124,0.381732702255249,0.7089987993240356
A_00192,0.42798686027526855,0.31951454281806946,0.2697395980358124,0.7785946130752563,0.34770646691322327,0.36638274788856506,0.2780764698982239,0.5187453627586365,0.37776684761047363
A_00193,0.647462785243988,0.030292443931102753,0.8547829985618591,0.9379727244377136,0.44157829880714417,0.8470638394355774,0.11682616174221039,0.7941226363182068,0.9589300751686096
A_00194,0.4626573622226715,0.1696837693452835,0.45263102650642395,0.9546095728874207,0.3822593688964844,0.5252373814582825,0.5226569771766663,0.2493765503168106,0.31684964895248413
A_00195,0.3831857442855835,0.2832878530025482,0.27580854296684265,0.9182053208351135,0.2551114559173584,0.2331421673297882,0.5156062245368958,0.15303519368171692,0.31668350100517273
A_00196,0.6082923412322998,0.12458380311727524,0.808973491191864,0.7878159880638123,0.6119223833084106,0.7614535093307495,0.4292921721935272,0.4934373199939728,0.8212994337081909
A_00197,0.5124301314353943,0.4585058391094208,0.46806445717811584,0.9687039256095886,0.2551114559173584,0.33190202713012695,0.46370401978492737,0.36806610226631165,0.644846498966217
A_00198,0.5832409858703613,0.20748162269592285,0.6770377159118652,0.9873979091644287,0.29435083270072937,0.610582709312439,0.31012895703315735,0.5879713892936707,0.8155490756034851
A_00199,0.9143822193145752,0.9989874958992004,0.9718518257141113,0.8518162369728088,0.9695647358894348,0.9534913301467896,0.9929195046424866,0.870777428150177,0.7002997994422913
A_00200,0.573911726474762,0.17335256934165955,0.7755415439605713,0.5523480176925659,0.7673808932304382,0.7107528448104858,0.5057929754257202,0.4211729168891907,0.7746027112007141
A_00201,0.5265817642211914,0.5904504060745239,0.4435559809207916,0.9656878709793091,0.33689600229263306,0.3623899519443512,0.5657237768173218,0.3658020496368408,0.4252180755138397
A_00202,0.5260493755340576,0.863463819026947,0.20511049032211304,0.7166715264320374,0.5759656429290771,0.3248153626918793,0.44448599219322205,0.7042385339736938,0.19276976585388184
A_00203,0.6272523403167725,0.4068793058395386,0.6723576784133911,0.8753584027290344,0.46601125597953796,0.6040445566177368,0.33765462040901184,0.6998623013496399,0.8109225630760193
A_00204,0.4956240952014923,0.15689565241336823,0.5148271918296814,0.9635596871376038,0.42977213859558105,0.6233235001564026,0.5304173827171326,0.2968538701534271,0.3151226043701172
A_00205,0.8856344223022461,0.9993771910667419,0.967801034450531,0.796360194683075,0.97487473487854,0.9466208219528198,0.9958064556121826,0.8222112059593201,0.5745769739151001
A_00206,0.4411938190460205,0.9575802683830261,0.1754714846611023,0.42867764830589294,0.5759656429290771,0.12395156919956207,0.6590920090675354,0.4256744980812073,0.1938171535730362
A_00207,0.6554736495018005,0.11384819447994232,0.7990357875823975,0.8461816310882568,0.6683230400085449,0.8001046180725098,0.20484384894371033,0.783424437046051,0.9000358581542969
A_00208,0.5744845271110535,0.09917925298213959,0.6535716652870178,0.8788217306137085,0.44157829880714417,0.6972965002059937,0.20742924511432648,0.6671033501625061,0.7950872778892517
A_00209,0.5018981099128723,0.9721231460571289,0.25216588377952576,0.6687290668487549,0.44157829880714417,0.1517423540353775,0.709045946598053,0.4841077923774719,0.26790931820869446
A_00210,0.588232159614563,0.1661422997713089,0.6965349912643433,0.8563311696052551,0.46601125597953796,0.660143256187439,0.27565979957580566,0.6314491629600525,0.830305814743042
A_00211,0.35168740153312683,0.26317134499549866,0.29529792070388794,0.3236355781555176,0.6898042559623718,0.39754295349121094,0.5456521511077881,0.22080522775650024,0.18212687969207764
A_00212,0.5229191184043884,0.18834559619426727,0.5385404825210571,0.6548172235488892,0.6898042559623718,0.647568941116333,0.35128602385520935,0.5489075183868408,0.5114519000053406
A_00213,0.6131730079650879,0.06872222572565079,0.800154447555542,0.9909402132034302,0.3152362108230591,0.7686510682106018,0.23565888404846191,0.637374997138977,0.9058505296707153
A_00214,0.5997514724731445,0.20971938967704773,0.7601708173751831,0.754838228225708,0.6575934290885925,0.7437174320220947,0.5333672165870667,0.46079814434051514,0.6661077737808228
A_00215,0.48174452781677246,0.2253008782863617,0.634279727935791,0.5648555159568787,0.5641966462135315,0.4949118196964264,0.5461441874504089,0.25473248958587646,0.6456520557403564
A_00216,0.5407593250274658,0.6689362525939941,0.5336934328079224,0.648980975151062,0.515251100063324,0.37980785965919495,0.6270678639411926,0.3748758137226105,0.5813080668449402
A_00217,0.4556252956390381,0.5680099129676819,0.4015854001045227,0.5744624733924866,0.515251100063324,0.33432283997535706,0.5975914597511292,0.29792320728302,0.35997483134269714
A_00218,0.4444785416126251,0.4377599358558655,0.22434291243553162,0.9785923361778259,0.23683176934719086,0.35778185725212097,0.3749254643917084,0.47381776571273804,0.21941399574279785
A_00219,0.5410025119781494,0.34252962470054626,0.33287569880485535,0.9320029616355896,0.39366140961647034,0.6576791405677795,0.22008812427520752,0.8216549158096313,0.34408748149871826
A_00220,0.6645493507385254,0.37207725644111633,0.7152966856956482,0.9211927652359009,0.4906083643436432,0.71974116563797,0.3021486699581146,0.7981498837471008,0.8175104260444641
A_00221,0.5967351794242859,0.02619575336575508,0.6439727544784546,0.9972963929176331,0.2551114559173584,0.873798131942749,0.08836351335048676,0.856648325920105,0.7562786936759949
A_00222,0.4088071882724762,0.16518813371658325,0.4316818416118622,0.6118059158325195,0.44157829880714417,0.4169647693634033,0.39395377039909363,0.28763940930366516,0.5140458345413208
A_00223,0.44659048318862915,0.3503161072731018,0.41897255182266235,0.9081801772117615,0.35926321148872375,0.315420925617218,0.661378026008606,0.13882271945476532,0.35629668831825256
A_00224,0.5389121770858765,0.7396350502967834,0.4722572863101959,0.5094254016876221,0.6898042559623718,0.3974016308784485,0.6298737525939941,0.44332751631736755,0.4660116136074066
A_00225,0.5788320899009705,0.20488505065441132,0.6562777757644653,0.989983081817627,0.2551114559173584,0.5854551196098328,0.2437712699174881,0.6503193378448486,0.8440965414047241
A_00226,0.5316950678825378,0.28403979539871216,0.550963819026947,0.7788368463516235,0.4906083643436432,0.5540235042572021,0.3902444839477539,0.5110142230987549,0.6033255457878113
A_00227,0.5737591981887817,0.17167796194553375,0.7138624787330627,0.9738523960113525,0.40579530596733093,0.64797443151474,0.48412588238716125,0.38065630197525024,0.7113684415817261
A_00228,0.602820634841919,0.25707095861434937,0.630311906337738,0.7709794640541077,0.6683230400085449,0.6870443224906921,0.3058636486530304,0.7012732625007629,0.6999436020851135
A_00229,0.5003500580787659,0.6903658509254456,0.41409894824028015,0.6646959781646729,0.44157829880714417,0.2857898771762848,0.531294584274292,0.40468814969062805,0.5235456228256226
A_00230,0.3828633725643158,0.25820693373680115,0.309053510427475,0.6188777089118958,0.41742491722106934,0.3558364510536194,0.4092150032520294,0.307223916053772,0.34250977635383606
A_00231,0.8598715662956238,0.9991146922111511,0.9404407143592834,0.824791669845581,0.9771799445152283,0.9603395462036133,0.9951807260513306,0.8461938500404358,0.24631117284297943
A_00232,0.42741072177886963,0.2623714208602905,0.5212140679359436,0.35933488607406616,0.6683230400085449,0.39533525705337524,0.5045363903045654,0.2520930767059326,0.5961353778839111
A_00233,0.5312504172325134,0.183405339717865,0.5711134672164917,0.982927143573761,0.2551114559173584,0.5314365029335022,0.31270554661750793,0.4952937662601471,0.7509608864784241
A_00234,0.6857160329818726,0.20659102499485016,0.9108643531799316,0.9711832404136658,0.6903497576713562,0.8631240725517273,0.7463744282722473,0.3600199222564697,0.7390629053115845
A_00235,0.4622168242931366,0.29770004749298096,0.36662036180496216,0.7415180802345276,0.4906083643436432,0.5201467871665955,0.424224317073822,0.4554136395454407,0.2903600335121155
A_00236,0.5338858962059021,0.8224735260009766,0.47226589918136597,0.4639008641242981,0.6898042559623718,0.3191061317920685,0.6588354706764221,0.41476619243621826,0.4906454384326935
A_00237,0.2925720512866974,0.4761856198310852,0.1292637586593628,0.3090572953224182,0.4906083643436432,0.20164047181606293,0.6884163618087769,0.10743889212608337,0.05106968432664871
A_00238,0.392646849155426,0.29161688685417175,0.21872036159038544,0.5643678307533264,0.5759656429290771,0.41724246740341187,0.34599989652633667,0.4571450352668762,0.1977756768465042
A_00239,0.5520328283309937,0.9480363726615906,0.3368820250034332,0.7587929368019104,0.41742491722106934,0.20472192764282227,0.5988595485687256,0.5869531035423279,0.4495828449726105
A_00240,0.5742965936660767,0.14915288984775543,0.7078827023506165,0.8248708248138428,0.46601125597953796,0.6427451968193054,0.30219435691833496,0.5628893971443176,0.846527636051178
A_00241,0.5508120656013489,0.45316675305366516,0.49990323185920715,0.9838341474533081,0.2551114559173584,0.42760932445526123,0.36996203660964966,0.552266001701355,0.6699929237365723
A_00242,0.5334123969078064,0.28468409180641174,0.5161513090133667,0.6841614842414856,0.6232631206512451,0.5495904088020325,0.31504446268081665,0.5985864996910095,0.6255499124526978
A_00243,0.4069814383983612,0.4342168867588043,0.27751243114471436,0.6668756008148193,0.34770646691322327,0.26224735379219055,0.3761381208896637,0.3784838318824768,0.42847388982772827
A_00244,0.5135676264762878,0.7143287062644958,0.40433311462402344,0.5625572800636292,0.5759656429290771,0.27842772006988525,0.44386526942253113,0.5118218064308167,0.592082679271698
A_00245,0.6440916061401367,0.3607389032840729,0.7876880764961243,0.6566063165664673,0.7845150828361511,0.7227932810783386,0.5285630822181702,0.5709831714630127,0.7640825510025024
A_00246,0.5389329195022583,0.810264527797699,0.37637612223625183,0.7010693550109863,0.5641966462135315,0.4127386808395386,0.6806691884994507,0.4596422016620636,0.230753093957901
A_00247,0.48346948623657227,0.16504645347595215,0.5737724304199219,0.9446292519569397,0.33689600229263306,0.43003302812576294,0.49361762404441833,0.2103762924671173,0.636447012424469
A_00248,0.6566271185874939,0.11556806415319443,0.8289634585380554,0.9159256815910339,0.515251100063324,0.8119820952415466,0.2425374835729599,0.7558562159538269,0.9138703942298889
A_00249,0.5323442220687866,0.4177822768688202,0.45868808031082153,0.8197431564331055,0.41742491722106934,0.47162219882011414,0.34615185856819153,0.5944140553474426,0.588873028755188
A_00250,0.6628866791725159,0.2019605189561844,0.9043310284614563,0.7309326529502869,0.7929413914680481,0.8588380813598633,0.6894896030426025,0.4240550696849823,0.7775958776473999
A_00251,0.6836415529251099,0.32542964816093445,0.7335419058799744,0.870075523853302,0.6683230400085449,0.7783244848251343,0.2877598702907562,0.831525981426239,0.8283207416534424
A_00252,0.548270583152771,0.4659603238105774,0.5294734239578247,0.9773837327957153,0.2742948830127716,0.39757686853408813,0.4344254732131958,0.4603361487388611,0.6871533989906311
A_00253,0.5196212530136108,0.26489385962486267,0.5738028287887573,0.9573476910591125,0.3822593688964844,0.5111188292503357,0.57657390832901,0.27008020877838135,0.5313147306442261
A_00254,0.6187847852706909,0.2627677321434021,0.6585676670074463,0.938585638999939,0.34770646691322327,0.6347084045410156,0.15835440158843994,0.8356898427009583,0.8964388966560364
A_00255,0.5228071212768555,0.3012144863605499,0.43513792753219604,0.9799553751945496,0.42977213859558105,0.6522113084793091,0.5061306953430176,0.4777126908302307,0.1995903104543686
A_00256,0.9069919586181641,0.9990283250808716,0.972814679145813,0.8447553515434265,0.97487473487854,0.9607341289520264,0.9942343831062317,0.8644382357597351,0.6275049448013306
A_00257,0.42642322182655334,0.9132146239280701,0.15669722855091095,0.5933127403259277,0.39366140961647034,0.13738873600959778,0.6218850612640381,0.36887213587760925,0.15396830439567566
A_00258,0.577051043510437,0.12367094308137894,0.7050617933273315,0.9871439337730408,0.29435083270072937,0.6499029397964478,0.27574750781059265,0.5661360621452332,0.8421202898025513
A_00259,0.4948030710220337,0.5183618068695068,0.2119365781545639,0.8954607248306274,0.34770646691322327,0.4563787281513214,0.2488475739955902,0.754724383354187,0.23541714251041412
A_00260,0.4129277169704437,0.24925576150417328,0.3817964792251587,0.4199688732624054,0.7303487062454224,0.5290132164955139,0.5370638966560364,0.3052906394004822,0.2144925445318222
A_00261,0.4532890319824219,0.7689011096954346,0.13492578268051147,0.9703725576400757,0.23683176934719086,0.22572769224643707,0.5155342221260071,0.42323777079582214,0.10032641142606735
A_00262,0.3345998227596283,0.501070499420166,0.21954086422920227,0.4209928810596466,0.41742491722106934,0.19250606000423431,0.5796131491661072,0.17175886034965515,0.2237054705619812
A_00263,0.9162176847457886,0.9988225102424622,0.9712230563163757,0.9200403690338135,0.9438350796699524,0.9550696611404419,0.9931923747062683,0.8558485507965088,0.6518262624740601
A_00264,0.6003855466842651,0.1238984614610672,0.7311001420021057,0.9873221516609192,0.3822593688964844,0.7492334246635437,0.35151025652885437,0.5684733986854553,0.7478477358818054
A_00265,0.6263881921768188,0.05883707478642464,0.8332166075706482,0.9908259510993958,0.35926321148872375,0.8054793477058411,0.2482403665781021,0.6339124441146851,0.9053595662117004
A_00266,0.5969463586807251,0.5616564154624939,0.5445187091827393,0.8465186357498169,0.44157829880714417,0.5009649991989136,0.3974758982658386,0.6542379260063171,0.6845164895057678
A_00267,0.9473942518234253,0.9986081719398499,0.9818899631500244,0.9968124032020569,0.889286994934082,0.9725760817527771,0.9920645356178284,0.9087055325508118,0.7912473082542419
A_00268,0.45653873682022095,0.4348216950893402,0.44366011023521423,0.6264599561691284,0.41742491722106934,0.31489959359169006,0.47008487582206726,0.33136555552482605,0.6086844801902771
A_00269,0.548847496509552,0.232015460729599,0.5821245312690735,0.9823828935623169,0.3152362108230591,0.582085371017456,0.3856482207775116,0.4969273507595062,0.6490294337272644
A_00270,0.49877989292144775,0.7312909960746765,0.26906833052635193,0.97441565990448,0.2551114559173584,0.2805865406990051,0.5106860399246216,0.45651325583457947,0.28859296441078186
A_00271,0.4092612564563751,0.25208157300949097,0.31040623784065247,0.5203893780708313,0.6461173892021179,0.47180575132369995,0.39376524090766907,0.40975505113601685,0.24598947167396545
A_00272,0.4943874180316925,0.6625823378562927,0.32379475235939026,0.7554518580436707,0.39366140961647034,0.30676737427711487,0.42623382806777954,0.521180272102356,0.426756888628006
A_00273,0.4718034267425537,0.8618550896644592,0.2529079020023346,0.4876667857170105,0.6232631206512451,0.2441047728061676,0.6061900854110718,0.44905558228492737,0.23706741631031036
A_00274,0.4210434854030609,0.4068310856819153,0.32851019501686096,0.5993992686271667,0.515251100063324,0.41022905707359314,0.5613303780555725,0.30139702558517456,0.2247007191181183
A_00275,0.5669730305671692,0.31856516003608704,0.5877765417098999,0.8618910312652588,0.37039056420326233,0.49635106325149536,0.2512167692184448,0.6646458506584167,0.833129346370697
A_00276,0.5273284316062927,0.10732430964708328,0.6572877764701843,0.5811964869499207,0.7493195533752441,0.7122764587402344,0.393356055021286,0.4487450420856476,0.5849337577819824
A_00277,0.5515313744544983,0.3039127588272095,0.5927579402923584,0.6683005690574646,0.5998469591140747,0.5234598517417908,0.3333683907985687,0.5744840502738953,0.781282901763916
A_00278,0.2924067974090576,0.5587326288223267,0.10816352814435959,0.20930537581443787,0.5998469591140747,0.16287225484848022,0.6175664663314819,0.14617544412612915,0.06298346817493439
A_00279,0.4089978039264679,0.5060214996337891,0.3216169476509094,0.5642382502555847,0.44157829880714417,0.27089598774909973,0.5196383595466614,0.2836590111255646,0.3536411225795746
A_00280,0.582603931427002,0.10993923246860504,0.7139461040496826,0.9839569926261902,0.3822593688964844,0.7279985547065735,0.3712581694126129,0.499481737613678,0.7241024374961853
A_00281,0.5157462358474731,0.25711196660995483,0.49911928176879883,0.7981232404708862,0.44157829880714417,0.5399637818336487,0.3447904884815216,0.533919632434845,0.5990997552871704
A_00282,0.4888981878757477,0.3204326629638672,0.4371583163738251,0.6000812649726868,0.6683230400085449,0.5292311906814575,0.4004937708377838,0.5059632658958435,0.40736058354377747
A_00283,0.8641346096992493,0.9989588260650635,0.8799476623535156,0.9370508790016174,0.9112253189086914,0.9352084994316101,0.9893093109130859,0.8868817090988159,0.23895218968391418
A_00284,0.377183735370636,0.8963419795036316,0.07016821205615997,0.5178853869438171,0.39366140961647034,0.12229954451322556,0.6460067629814148,0.28993770480155945,0.03601408377289772
A_00285,0.5918035507202148,0.38689154386520386,0.6315057873725891,0.8021834492683411,0.5398198366165161,0.6188156604766846,0.47470924258232117,0.5539277791976929,0.6463212966918945
A_00286,0.442160427570343,0.7774739265441895,0.3252963423728943,0.3204798102378845,0.7493195533752441,0.3057628571987152,0.7338046431541443,0.2678976058959961,0.16198065876960754
A_00287,0.667465090751648,0.29706689715385437,0.8229478001594543,0.7262641191482544,0.7673808932304382,0.7654419541358948,0.4594199061393738,0.6451406478881836,0.8437455892562866
A_00288,0.6095241904258728,0.09873693436384201,0.768028736114502,0.7701890468597412,0.6461173892021179,0.7190503478050232,0.21084129810333252,0.6789284944534302,0.8972988128662109
A_00289,0.42944779992103577,0.6037197709083557,0.16268470883369446,0.9562572240829468,0.2742948830127716,0.2757379412651062,0.5752492547035217,0.29652178287506104,0.0983424261212349
A_00290,0.48956605792045593,0.9863590598106384,0.2073908895254135,0.6649765968322754,0.41742491722106934,0.10788684338331223,0.7218173742294312,0.5042895674705505,0.2353368103504181
A_00291,0.9187530279159546,0.9988510608673096,0.9732118248939514,0.9186796545982361,0.9438350796699524,0.9549449682235718,0.9934385418891907,0.8529376983642578,0.6814625859260559
A_00292,0.49875739216804504,0.881897509098053,0.18393999338150024,0.7896950840950012,0.39366140961647034,0.25884145498275757,0.5065304636955261,0.6065165400505066,0.17037205398082733
A_00293,0.5547937750816345,0.7840697169303894,0.31826162338256836,0.9901024103164673,0.1875649243593216,0.2895146608352661,0.32092174887657166,0.7170754671096802,0.5483103394508362
A_00294,0.5095446109771729,0.2556065618991852,0.5646228790283203,0.9475265741348267,0.42977213859558105,0.5195823907852173,0.6194998025894165,0.2291090041399002,0.42744162678718567
A_00295,0.27877214550971985,0.33483850955963135,0.15575163066387177,0.1864498108625412,0.6683230400085449,0.24131368100643158,0.6245614290237427,0.11774767190217972,0.06929192692041397
A_00296,0.5404430627822876,0.15809769928455353,0.6368424296379089,0.9750326871871948,0.33689600229263306,0.5868794918060303,0.41492146253585815,0.38869261741638184,0.7012242674827576
A_00297,0.4469784200191498,0.24310341477394104,0.6080825924873352,0.3154865503311157,0.7303487062454224,0.45920759439468384,0.5905126929283142,0.21067100763320923,0.6084718108177185
A_00298,0.4270063042640686,0.5275218486785889,0.1850145310163498,0.9673925638198853,0.23683176934719086,0.2798493504524231,0.4597460925579071,0.3663698732852936,0.16784368455410004
A_00299,0.48298168182373047,0.3892422616481781,0.38419628143310547,0.9725693464279175,0.2742948830127716,0.39130234718322754,0.4394521117210388,0.3981536328792572,0.43359076976776123
A_00300,0.5220121145248413,0.7298939824104309,0.4198093116283417,0.7111393213272095,0.41742491722106934,0.2786571979522705,0.49514535069465637,0.4685869514942169,0.5785872340202332
A_00301,0.923772931098938,0.9981305003166199,0.9849076271057129,0.8603872656822205,0.981187105178833,0.9775918126106262,0.9940136075019836,0.873206377029419,0.7160933017730713
A_00302,0.4141160249710083,0.4130455553531647,0.166098490357399,0.9735843539237976,0.23683176934719086,0.3375686705112457,0.39963167905807495,0.4112187325954437,0.12845024466514587
A_00303,0.5839954018592834,0.2942643165588379,0.5538889169692993,0.77799391746521,0.6461173892021179,0.6470208168029785,0.28475192189216614,0.71747887134552,0.6221115589141846
A_00304,0.41208770871162415,0.735357940196991,0.2601103186607361,0.5314441323280334,0.39366140961647034,0.17448103427886963,0.5774446129798889,0.2733876705169678,0.34573397040367126
A_00305,0.5370914340019226,0.1481030434370041,0.48031085729599,0.9927319884300232,0.2551114559173584,0.6748170852661133,0.20965465903282166,0.7128630876541138,0.5675511360168457
A_00306,0.5622868537902832,0.40396344661712646,0.6163122653961182,0.7511144280433655,0.515251100063324,0.5229426026344299,0.47322267293930054,0.48159608244895935,0.6835336089134216
A_00307,0.5204159617424011,0.9859002232551575,0.1815132200717926,0.9749959707260132,0.23683176934719086,0.11415744572877884,0.690303385257721,0.5561165809631348,0.2101149708032608
A_00308,0.6526280641555786,0.05898107960820198,0.8529599905014038,0.9961611032485962,0.3152362108230591,0.8550775051116943,0.15539318323135376,0.8180475234985352,0.9407790899276733
A_00309,0.610002338886261,0.10980036109685898,0.723727822303772,0.7907240986824036,0.6461173892021179,0.7367390394210815,0.21671509742736816,0.7059211134910583,0.8481578230857849
A_00310,0.6032883524894714,0.47162145376205444,0.6105061769485474,0.9886431097984314,0.2742948830127716,0.502631664276123,0.3475019931793213,0.6495180726051331,0.7790756225585938
A_00311,0.6437378525733948,0.6343425512313843,0.6163192391395569,0.8781970143318176,0.46601125597953796,0.5268385410308838,0.3779003918170929,0.7307241559028625,0.7514086961746216
A_00312,0.34724923968315125,0.2635379433631897,0.23334038257598877,0.5768468379974365,0.41742491722106934,0.33224475383758545,0.43755996227264404,0.2674379050731659,0.21166552603244781
A_00313,0.4186747372150421,0.6272284984588623,0.21188107132911682,0.6075846552848816,0.4906083643436432,0.3188745677471161,0.5860233902931213,0.33400291204452515,0.1159374937415123
A_00314,0.5047394037246704,0.39535853266716003,0.46387940645217896,0.9706118702888489,0.2551114559173584,0.36012810468673706,0.43967127799987793,0.3774832487106323,0.6295157074928284
A_00315,0.6365779042243958,0.08735688775777817,0.7805900573730469,0.9070864915847778,0.5398198366165161,0.8207225799560547,0.23396249115467072,0.731846034526825,0.8345434665679932
A_00316,0.6019416451454163,0.3550029695034027,0.6104339957237244,0.994662344455719,0.20305369794368744,0.546791672706604,0.18373338878154755,0.8020528554916382,0.8687139749526978
A_00317,0.6017420887947083,0.32908397912979126,0.6744776964187622,0.986240565776825,0.3152362108230591,0.587524950504303,0.38977527618408203,0.5778997540473938,0.789666473865509
A_00318,0.6029295921325684,0.10629022121429443,0.7999990582466125,0.6731242537498474,0.7303487062454224,0.7598181366920471,0.35726815462112427,0.5468423962593079,0.853908896446228
A_00319,0.4279806613922119,0.912598192691803,0.07007518410682678,0.6498729586601257,0.41742491722106934,0.17992939054965973,0.6283148527145386,0.42729583382606506,0.026826761662960052
A_00320,0.5880258083343506,0.8758873343467712,0.3191375136375427,0.9148839116096497,0.3256930708885193,0.3216617703437805,0.30308762192726135,0.831524670124054,0.5392473340034485
A_00321,0.3504999876022339,0.2738024592399597,0.17486287653446198,0.9099920392036438,0.2742948830127716,0.2410607635974884,0.5413386225700378,0.13883091509342194,0.11845623701810837
A_00322,0.49294716119766235,0.10646652430295944,0.6476798057556152,0.531076192855835,0.6461173892021179,0.5577657222747803,0.32417458295822144,0.3927887976169586,0.7880073189735413
A_00323,0.48780789971351624,0.2501896917819977,0.5747893452644348,0.6696339845657349,0.46601125597953796,0.4472023844718933,0.42076414823532104,0.3600139319896698,0.7084479331970215
A_00324,0.5345049500465393,0.15521344542503357,0.6734957695007324,0.5618693232536316,0.7303487062454224,0.6661106944084167,0.4345116913318634,0.43222254514694214,0.6696788668632507
